host	logname	time	method	url	response	bytes	referer	useragent
s3077.netins.net	-	804575207	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg	200	49152		
moose.erie.net	-	804575207	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	200	4179		
ppp-nyc-1-60.ios.com	-	804575207	GET	/history/mercury/mercury-goals.txt	200	421		
dynamic176-24.ip.portal.com	-	804575209	GET	/images/NASA-logosmall.gif	200	786		
moose.erie.net	-	804575212	GET	/images/launch-logo.gif	200	1713		
pm-1-25.connectnet.com	-	804575212	GET	/shuttle/technology/sts-newsref/sts-cron.html	200	200053		
burger.letters.com	-	804575212	GET	/shuttle/countdown/liftoff.html	304	0		
kristina.az.com	-	804575213	GET	/shuttle/missions/sts-31/sts-31-patch-small.gif	200	16148		
www-d1.proxy.aol.com	-	804575213	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
netcom3.netcom.com	-	804575213	GET	/history/apollo/apollo-13/images/70HC314.GIF	200	101267		
dynamic176-24.ip.portal.com	-	804575213	GET	/images/KSC-logosmall.gif	200	1204		
burger.letters.com	-	804575214	GET	/images/NASA-logosmall.gif	304	0		
ad08-052.compuserve.com	-	804575216	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
wnet5060.slip.waikato.ac.nz	-	804575217	GET	/cgi-bin/imagemap/countdown?93,102	302	111		
130.54.33.130	-	804575218	GET	/	200	7074		
wnet5060.slip.waikato.ac.nz	-	804575219	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
kristina.az.com	-	804575220	GET	/shuttle/missions/sts-32/mission-sts-32.html	200	5448		
pm-1-25.connectnet.com	-	804575221	GET	/images/shuttle-patch-logo.gif	200	891		
wnet5060.slip.waikato.ac.nz	-	804575222	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ix-sac6-27.ix.netcom.com	-	804575222	GET	/history/apollo/images/footprint-logo.gif	200	4209		
ix-sac6-27.ix.netcom.com	-	804575222	GET	/images/ksclogosmall.gif	200	3635		
burger.letters.com	-	804575224	GET	/shuttle/countdown/video/livevideo.gif	200	45476		
kristina.az.com	-	804575224	GET	/shuttle/missions/sts-32/sts-32-patch-small.gif	200	11534		
turnpike08.onramp.net	-	804575227	GET	/facilities/vab.html	200	4045		
ad02-016.compuserve.com	-	804575228	GET	/images/launchmedium.gif	200	11853		
prg1.prgone.com	-	804575230	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
turnpike08.onramp.net	-	804575230	GET	/images/vab-small.gif	200	35709		
ix-lb8-08.ix.netcom.com	-	804575231	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
eul55.metronet.com	-	804575231	GET	/shuttle/missions/sts-71/images/KSC-95EC-0868.jpg	200	61848		
prg1.prgone.com	-	804575235	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
wnet5060.slip.waikato.ac.nz	-	804575235	GET	/shuttle/countdown/	200	3985		
130.54.33.130	-	804575236	GET	/images/ksclogo-medium.gif	200	5866		
ppp-nyc-1-60.ios.com	-	804575238	GET	/images/ksclogosmall.gif	200	3635		
ppp-nyc-1-60.ios.com	-	804575238	GET	/history/apollo/images/apollo-logo.gif	200	3047		
dynamic176-24.ip.portal.com	-	804575238	GET	/history/apollo/images/apollo.gif	200	28847		
ad08-003.compuserve.com	-	804575241	GET	/facilities/lcc.html	200	2489		
ppp-nyc-1-60.ios.com	-	804575243	GET	/history/mercury/mercury-overview.txt	200	27951		
selene.sol.cs.ritsumei.ac.jp	-	804575244	GET	/shuttle/countdown/	200	3985		
wnet5060.slip.waikato.ac.nz	-	804575244	GET	/cgi-bin/imagemap/countdown?97,141	302	96		
kristina.az.com	-	804575247	GET	/shuttle/missions/sts-33/mission-sts-33.html	200	4042		
selene.sol.cs.ritsumei.ac.jp	-	804575248	GET	/shuttle/countdown/count.gif	200	40310		
prg1.prgone.com	-	804575249	GET	/images/launch-logo.gif	200	1713		
tuna.hooked.net	-	804575250	GET	/shuttle/missions/missions.html	200	8677		
133.127.203.203	-	804575253	GET	/shuttle/missions/sts-71/images/KSC-95EC-0870.jpg	200	61335		
tuna.hooked.net	-	804575259	GET	/images/launchmedium.gif	200	11853		
prg1.prgone.com	-	804575260	GET	/shuttle/countdown/	200	3985		
kristina.az.com	-	804575264	GET	/shuttle/missions/sts-33/sts-33-patch-small.gif	200	10600		
line15.the-spa.com	-	804575264	GET	/shuttle/countdown/liftoff.html	200	4538		
line15.the-spa.com	-	804575266	GET	/images/NASA-logosmall.gif	200	786		
dialup103.myriad.net	-	804575267	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg	200	66202		
130.54.33.130	-	804575270	GET	/images/NASA-logosmall.gif	200	786		
130.54.33.130	-	804575273	GET	/images/MOSAIC-logosmall.gif	200	363		
line15.the-spa.com	-	804575275	GET	/shuttle/countdown/video/livevideo.gif	200	65315		
43.exis.net	-	804575275	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
tuna.hooked.net	-	804575276	GET	/images/NASA-logosmall.gif	200	786		
130.54.33.130	-	804575279	GET	/images/USA-logosmall.gif	200	234		
tuna.hooked.net	-	804575280	GET	/images/KSC-logosmall.gif	200	1204		
prg1.prgone.com	-	804575283	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
ad08-003.compuserve.com	-	804575284	GET	/images/lcc-small2.gif	200	58026		
dialport-19.sh.lsumc.edu	-	804575286	GET	/shuttle/missions/sts-78/mission-sts-78.html	200	4377		
www-d2.proxy.aol.com	-	804575287	GET	/procurement/procurement.html	200	3612		
www-d1.proxy.aol.com	-	804575287	GET	/shuttle/countdown/	200	3985		
130.54.33.130	-	804575288	GET	/images/WORLD-logosmall.gif	200	669		
dialport-19.sh.lsumc.edu	-	804575289	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	200	4179		
prg1.prgone.com	-	804575290	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ix-ont5-14.ix.netcom.com	-	804575290	GET	/shuttle/countdown/liftoff.html	200	4538		
dialport-19.sh.lsumc.edu	-	804575290	GET	/images/KSC-logosmall.gif	200	1204		
dialport-19.sh.lsumc.edu	-	804575290	GET	/images/launch-logo.gif	200	1713		
www-d2.proxy.aol.com	-	804575293	GET	/images/op-logo-small.gif	200	14915		
www-d2.proxy.aol.com	-	804575293	GET	/images/NASA-logosmall.gif	200	786		
rppp77.cofc.edu	-	804575295	GET	/history/apollo/apollo-13/sounds/a13_003.wav	200	6685		
pm-1-25.connectnet.com	-	804575298	GET	/shuttle/resources/orbiters/enterprise.html	200	9732		
bradfute.vip.best.com	-	804575298	GET	/htbin/cdt_main.pl	200	3214		
tuna.hooked.net	-	804575299	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21408		
pm-1-25.connectnet.com	-	804575299	GET	/shuttle/resources/orbiters/enterprise-logo.gif	200	25257		
kristina.az.com	-	804575300	GET	/ksc.html	200	7074		
ix-ont5-14.ix.netcom.com	-	804575303	GET	/shuttle/countdown/video/livevideo.gif	200	65451		
pm-1-25.connectnet.com	-	804575304	GET	/images/ksclogosmall.gif	200	3635		
kristina.az.com	-	804575304	GET	/images/ksclogo-medium.gif	200	5866		
pm-1-25.connectnet.com	-	804575304	GET	/images/landing-logo.gif	200	2582		
kristina.az.com	-	804575305	GET	/images/USA-logosmall.gif	200	234		
dialup103.myriad.net	-	804575308	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
kristina.az.com	-	804575310	GET	/images/MOSAIC-logosmall.gif	200	363		
kristina.az.com	-	804575310	GET	/images/WORLD-logosmall.gif	200	669		
selene.sol.cs.ritsumei.ac.jp	-	804575312	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
selene.sol.cs.ritsumei.ac.jp	-	804575314	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
tuna.hooked.net	-	804575317	GET	/shuttle/missions/sts-67/sts-67-patch-small.gif	200	17083		
204.244.4.10	-	804575323	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ix-sac6-27.ix.netcom.com	-	804575323	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
204.244.4.10	-	804575325	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
selene.sol.cs.ritsumei.ac.jp	-	804575326	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
kristina.az.com	-	804575330	GET	/htbin/wais.pl	200	308		
ix-sac6-27.ix.netcom.com	-	804575333	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
204.244.4.10	-	804575333	GET	/images/KSC-logosmall.gif	200	1204		
204.244.4.10	-	804575334	GET	/images/launch-logo.gif	200	1713		
cse.unl.edu	-	804575334	GET	/	200	7074		
cse.unl.edu	-	804575338	GET	/images/ksclogo-medium.gif	304	0		
ix-ont5-14.ix.netcom.com	-	804575338	GET	/images/NASA-logosmall.gif	200	786		
cse.unl.edu	-	804575340	GET	/images/NASA-logosmall.gif	304	0		
dolphin-40.netrunner.net	-	804575340	GET	/shuttle/missions/missions.html	200	8677		
selene.sol.cs.ritsumei.ac.jp	-	804575341	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.jpg	200	84494		
www-d1.proxy.aol.com	-	804575342	GET	/cgi-bin/imagemap/countdown?106,149	302	96		
dolphin-40.netrunner.net	-	804575343	GET	/images/launchmedium.gif	200	11853		
line15.the-spa.com	-	804575344	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	188416		
cse.unl.edu	-	804575345	GET	/images/MOSAIC-logosmall.gif	304	0		
129.188.154.200	-	804575345	GET	/shuttle/missions/sts-71/movies/sts-71-launch.mpg	200	1121554		
kristina.az.com	-	804575346	GET	/htbin/wais.pl?challenger	200	5322		
cse.unl.edu	-	804575346	GET	/images/WORLD-logosmall.gif	304	0		
ix-sac6-27.ix.netcom.com	-	804575349	GET	/images/ksclogosmall.gif	200	3635		
204.244.4.10	-	804575351	GET	/shuttle/countdown/	200	3985		
cse.unl.edu	-	804575351	GET	/images/USA-logosmall.gif	304	0		
ix-sac6-27.ix.netcom.com	-	804575354	GET	/history/apollo/images/footprint-logo.gif	200	4209		
204.244.4.10	-	804575354	GET	/shuttle/countdown/count.gif	200	40310		
204.244.4.10	-	804575354	GET	/images/NASA-logosmall.gif	200	786		
watermark.helix.net	-	804575355	GET	/shuttle/technology/images/sts_body_2-small.gif	200	30067		
d49-1.cpe.melbourne.aone.net.au	-	804575355	GET	/shuttle/countdown/	200	3985		
d49-1.cpe.melbourne.aone.net.au	-	804575358	GET	/shuttle/countdown/count.gif	200	40310		
d49-1.cpe.melbourne.aone.net.au	-	804575358	GET	/images/NASA-logosmall.gif	200	786		
d49-1.cpe.melbourne.aone.net.au	-	804575358	GET	/images/KSC-logosmall.gif	200	1204		
ip1.mind.net	-	804575360	GET	/shuttle/countdown/	200	3985		
marden.ultranet.com	-	804575362	GET	/shuttle/countdown/countdown.html	200	3985		
ip1.mind.net	-	804575365	GET	/shuttle/countdown/count.gif	200	40310		
selene.sol.cs.ritsumei.ac.jp	-	804575365	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg	200	46888		
marden.ultranet.com	-	804575365	GET	/shuttle/countdown/count.gif	200	40310		
marden.ultranet.com	-	804575365	GET	/images/NASA-logosmall.gif	200	786		
ip1.mind.net	-	804575365	GET	/images/NASA-logosmall.gif	200	786		
ip1.mind.net	-	804575365	GET	/images/KSC-logosmall.gif	200	1204		
marden.ultranet.com	-	804575365	GET	/images/KSC-logosmall.gif	200	1204		
dolphin-40.netrunner.net	-	804575367	GET	/images/NASA-logosmall.gif	200	786		
dolphin-40.netrunner.net	-	804575367	GET	/images/KSC-logosmall.gif	200	1204		
ix-ont5-14.ix.netcom.com	-	804575367	GET	/shuttle/countdown/video/livevideo.jpeg	404	0		
dolphin-40.netrunner.net	-	804575372	GET	/shuttle/missions/sts-63/sts-63-patch-small.gif	200	16102		
zph.hip.cam.org	-	804575375	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
prg1.prgone.com	-	804575375	GET	/shuttle/missions/sts-71/movies/sts-71-launch.mpg	200	73728		
selene.sol.cs.ritsumei.ac.jp	-	804575380	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
dialport-19.sh.lsumc.edu	-	804575380	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
guest.dtc.net	-	804575380	GET	/shuttle/countdown/liftoff.html	200	4538		
d49-1.cpe.melbourne.aone.net.au	-	804575383	GET	/cgi-bin/imagemap/countdown?264,275	302	85		
dialport-19.sh.lsumc.edu	-	804575384	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
prg1.prgone.com	-	804575384	GET	/htbin/cdt_main.pl	200	3214		
d49-1.cpe.melbourne.aone.net.au	-	804575384	GET	/htbin/cdt_main.pl	200	3214		
viking.cris.com	-	804575385	GET	/shuttle/missions/missions.html	200	8677		
www-d4.proxy.aol.com	-	804575385	GET	/history/apollo/apollo.html	200	3258		
oahu-54.u.aloha.net	-	804575386	GET	/history/apollo/	200	6245		
watermark.helix.net	-	804575387	GET	/shuttle/technology/images/crew_compartment_13-small.gif	200	73728		
oahu-54.u.aloha.net	-	804575387	GET	/icons/blank.xbm	200	509		
oahu-54.u.aloha.net	-	804575388	GET	/icons/menu.xbm	200	527		
selene.sol.cs.ritsumei.ac.jp	-	804575389	GET	/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg	200	34029		
oahu-54.u.aloha.net	-	804575389	GET	/icons/text.xbm	200	527		
zph.hip.cam.org	-	804575394	GET	/shuttle/missions/sts-71/images/KSC-95EC-0544.gif	200	36712		
www-a2.proxy.aol.com	-	804575395	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
dolphin-40.netrunner.net	-	804575395	GET	/shuttle/missions/sts-63/mission-sts-63.html	200	53003		
pm-1-25.connectnet.com	-	804575398	GET	/shuttle/resources/orbiters/orbiters.html	200	2178		
pm-1-25.connectnet.com	-	804575399	GET	/images/landing-small.gif	200	16966		
selene.sol.cs.ritsumei.ac.jp	-	804575403	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.jpg	200	39654		
oahu-54.u.aloha.net	-	804575403	GET	/history/apollo/apollo-13/	200	1732		
oahu-54.u.aloha.net	-	804575404	GET	/icons/image.xbm	200	509		
www-a2.proxy.aol.com	-	804575409	GET	/history/apollo/apollo-13/sounds/	200	1157		
oahu-54.u.aloha.net	-	804575413	GET	/history/apollo/apollo-13/news/	200	377		
dnet019.sat.texas.net	-	804575414	GET	/software/winvn/winvn.html	200	9867		
moose.erie.net	-	804575415	GET	/shuttle/missions/sts-77/mission-sts-77.html	200	3071		
dnet019.sat.texas.net	-	804575416	GET	/software/winvn/winvn.gif	200	25218		
www-a2.proxy.aol.com	-	804575416	GET	/icons/sound.xbm	200	530		
dnet019.sat.texas.net	-	804575416	GET	/images/construct.gif	200	1414		
dnet019.sat.texas.net	-	804575416	GET	/software/winvn/bluemarb.gif	200	4441		
oahu-54.u.aloha.net	-	804575417	GET	/history/apollo/apollo-13/	200	1732		
dialport-19.sh.lsumc.edu	-	804575418	GET	/shuttle/countdown/	200	3985		
moose.erie.net	-	804575418	GET	/shuttle/missions/sts-77/sts-77-patch-small.gif	200	4179		
guest.dtc.net	-	804575420	GET	/shuttle/countdown/video/livevideo.gif	200	57344		
dialport-19.sh.lsumc.edu	-	804575421	GET	/shuttle/countdown/count.gif	200	40310		
bradfute.vip.best.com	-	804575421	GET	/htbin/cdt_main.pl	200	3214		
dialport-19.sh.lsumc.edu	-	804575421	GET	/images/NASA-logosmall.gif	200	786		
dnet019.sat.texas.net	-	804575422	GET	/software/winvn/wvsmall.gif	200	13372		
oahu-54.u.aloha.net	-	804575423	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
dnet019.sat.texas.net	-	804575423	GET	/images/KSC-logosmall.gif	304	0		
204.244.4.10	-	804575424	GET	/cgi-bin/imagemap/countdown?94,146	302	96		
oahu-54.u.aloha.net	-	804575424	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
oahu-54.u.aloha.net	-	804575424	GET	/history/apollo/images/footprint-logo.gif	200	4209		
dolphin-40.netrunner.net	-	804575426	GET	/images/launch-logo.gif	200	1713		
dnet019.sat.texas.net	-	804575426	GET	/images/MOSAIC-logosmall.gif	200	363		
43.exis.net	-	804575427	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
www-d1.proxy.aol.com	-	804575427	GET	/cgi-bin/imagemap/countdown?94,176	302	110		
viking.cris.com	-	804575428	GET	/shuttle/missions/sts-56/mission-sts-56.html	200	9490		
dnet019.sat.texas.net	-	804575430	GET	/images/USA-logosmall.gif	200	234		
guest.dtc.net	-	804575432	GET	/shuttle/countdown/video/livevideo.gif	200	69196		
www-a2.proxy.aol.com	-	804575434	GET	/history/apollo/apollo-13/sounds/a13_001.wav	200	280014		
viking.cris.com	-	804575434	GET	/shuttle/resources/orbiters/discovery.html	200	6861		
marden.ultranet.com	-	804575435	GET	/shuttle/countdown/liftoff.html	200	4538		
dnet019.sat.texas.net	-	804575435	GET	/images/WORLD-logosmall.gif	200	669		
guest.dtc.net	-	804575436	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
www-d1.proxy.aol.com	-	804575439	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
prg1.prgone.com	-	804575441	GET	/facilities/lcc.html	200	2489		
guest.dtc.net	-	804575441	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
pm-1-25.connectnet.com	-	804575445	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
guest.dtc.net	-	804575446	GET	/images/ksclogosmall.gif	200	3635		
200.10.239.205	-	804575446	GET	/	200	7074		
piweba1y.prodigy.com	-	804575446	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
204.244.4.10	-	804575446	GET	/cgi-bin/imagemap/countdown?99,113	302	111		
pm-1-25.connectnet.com	-	804575446	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179		
osaka112.infosphere.or.jp	-	804575447	GET	/	200	7074		
prg1.prgone.com	-	804575449	GET	/images/ksclogosmall.gif	200	3635		
prg1.prgone.com	-	804575450	GET	/images/kscmap-tiny.gif	200	2537		
pm-1-25.connectnet.com	-	804575450	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
guest.dtc.net	-	804575451	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
d49-1.cpe.melbourne.aone.net.au	-	804575452	GET	/shuttle/countdown/count.html	200	73231		
ix-mia2-06.ix.netcom.com	-	804575452	GET	/shuttle/countdown/liftoff.html	200	4538		
kristina.az.com	-	804575453	GET	/shuttle/missions/sts-34/mission-sts-34.html	200	5787		
guest.dtc.net	-	804575454	GET	/shuttle/resources/orbiters/enterprise.html	200	9732		
osaka112.infosphere.or.jp	-	804575455	GET	/images/ksclogo-medium.gif	200	5866		
ip1.mind.net	-	804575456	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
kristina.az.com	-	804575457	GET	/shuttle/missions/sts-34/sts-34-patch-small.gif	200	13740		
dynamic176-24.ip.portal.com	-	804575458	GET	/history/apollo/apollo.html	200	3258		
marden.ultranet.com	-	804575458	GET	/shuttle/countdown/video/livevideo.gif	200	69196		
guest.dtc.net	-	804575460	GET	/shuttle/resources/orbiters/enterprise-logo.gif	200	25257		
ad02-016.compuserve.com	-	804575461	GET	/shuttle/missions/sts-65/mission-sts-65.html	200	90112		
zph.hip.cam.org	-	804575462	GET	/htbin/cdt_main.pl	200	3214		
139.169.183.42	-	804575463	GET	/shuttle/technology/images/srb_mod_compare_6-small.gif	200	28219		
139.169.183.42	-	804575463	GET	/shuttle/technology/images/srb_mod_compare_1-small.gif	200	36902		
dynamic176-24.ip.portal.com	-	804575464	GET	/history/apollo/images/footprint-small.gif	200	18149		
kristina.az.com	-	804575465	GET	/shuttle/missions/sts-30/mission-sts-30.html	200	5812		
zph.hip.cam.org	-	804575467	GET	/images/NASA-logosmall.gif	200	786		
osaka112.infosphere.or.jp	-	804575468	GET	/images/NASA-logosmall.gif	200	786		
kristina.az.com	-	804575468	GET	/shuttle/missions/sts-30/sts-30-patch-small.gif	200	23764		
ts02-ind-20.iquest.net	-	804575470	GET	/history/apollo/apollo.html	200	3258		
dialport-19.sh.lsumc.edu	-	804575470	GET	/cgi-bin/imagemap/countdown?96,179	302	110		
osaka112.infosphere.or.jp	-	804575470	GET	/images/MOSAIC-logosmall.gif	200	363		
dialport-19.sh.lsumc.edu	-	804575471	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-mia2-06.ix.netcom.com	-	804575471	GET	/shuttle/countdown/video/livevideo.gif	200	65536		
www-d4.proxy.aol.com	-	804575472	GET	/history/apollo/images/footprint-logo.gif	200	4209		
ts02-ind-20.iquest.net	-	804575472	GET	/history/apollo/images/footprint-small.gif	200	18149		
osaka112.infosphere.or.jp	-	804575472	GET	/images/USA-logosmall.gif	200	234		
ts02-ind-20.iquest.net	-	804575473	GET	/images/ksclogosmall.gif	200	3635		
ts02-ind-20.iquest.net	-	804575473	GET	/history/apollo/images/apollo-logo.gif	200	3047		
osaka112.infosphere.or.jp	-	804575475	GET	/images/WORLD-logosmall.gif	200	669		
200.10.239.205	-	804575476	GET	/images/ksclogo-medium.gif	304	0		
kristina.az.com	-	804575477	GET	/shuttle/missions/sts-29/mission-sts-29.html	200	6241		
zph.hip.cam.org	-	804575480	GET	/shuttle/countdown/liftoff.html	200	4538		
guest.dtc.net	-	804575480	GET	/images/landing-logo.gif	200	2582		
kristina.az.com	-	804575480	GET	/shuttle/missions/sts-29/sts-29-patch-small.gif	200	12449		
dynamic176-24.ip.portal.com	-	804575482	GET	/images/ksclogosmall.gif	200	3635		
200.10.239.205	-	804575484	GET	/images/USA-logosmall.gif	200	234		
200.10.239.205	-	804575484	GET	/images/NASA-logosmall.gif	304	0		
200.10.239.205	-	804575484	GET	/images/MOSAIC-logosmall.gif	200	363		
prg1.prgone.com	-	804575486	GET	/images/lcc-small2.gif	200	58026		
ts02-ind-20.iquest.net	-	804575487	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
moose.erie.net	-	804575487	GET	/history/history.html	200	1502		
dynamic176-24.ip.portal.com	-	804575488	GET	/history/apollo/images/apollo-logo.gif	200	3047		
kristina.az.com	-	804575488	GET	/shuttle/missions/sts-27/mission-sts-27.html	200	4640		
ts02-ind-20.iquest.net	-	804575489	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
moose.erie.net	-	804575489	GET	/history/apollo/images/apollo-small.gif	200	9630		
dolphin-40.netrunner.net	-	804575489	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21408		
prg1.prgone.com	-	804575491	GET	/shuttle/countdown/launch-team.html	200	30037		
kristina.az.com	-	804575491	GET	/shuttle/missions/sts-27/sts-27-patch-small.gif	200	11763		
dolphin-40.netrunner.net	-	804575492	GET	/shuttle/missions/sts-67/sts-67-patch-small.gif	200	17083		
prg1.prgone.com	-	804575496	GET	/shuttle/countdown/images/KSC-81EC-84.gif	200	32818		
kristina.az.com	-	804575497	GET	/shuttle/missions/sts-26/mission-sts-26.html	200	7116		
ix-mia2-06.ix.netcom.com	-	804575498	GET	/images/NASA-logosmall.gif	200	786		
b1b.ppp.mo.net	-	804575501	GET	/shuttle/missions/sts-71/images/images.html	304	0		
kristina.az.com	-	804575501	GET	/shuttle/missions/sts-26/sts-26-patch-small.gif	200	9581		
ts02-ind-20.iquest.net	-	804575504	GET	/history/apollo/images/footprint-logo.gif	200	4209		
guest.dtc.net	-	804575504	GET	/ksc.html	200	7074		
moose.erie.net	-	804575506	GET	/shuttle/missions/missions.html	200	8677		
kristina.az.com	-	804575508	GET	/shuttle/missions/sts-37/mission-sts-37.html	200	6023		
200.10.239.205	-	804575508	GET	/images/WORLD-logosmall.gif	200	0		
prg1.prgone.com	-	804575509	GET	/shuttle/countdown/images/lccteam.gif	200	28360		
guest.dtc.net	-	804575509	GET	/images/ksclogo-medium.gif	200	5866		
kristina.az.com	-	804575511	GET	/shuttle/missions/sts-37/sts-37-patch-small.gif	200	10371		
dolphin-40.netrunner.net	-	804575513	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
guest.dtc.net	-	804575516	GET	/images/NASA-logosmall.gif	200	786		
dolphin-40.netrunner.net	-	804575516	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
guest.dtc.net	-	804575518	GET	/images/MOSAIC-logosmall.gif	200	363		
pm-1-25.connectnet.com	-	804575518	GET	/ksc.html	200	7074		
guest.dtc.net	-	804575519	GET	/images/USA-logosmall.gif	200	234		
mirage.osrhe.edu	-	804575521	GET	/ksc.html	200	7074		
pm-1-25.connectnet.com	-	804575521	GET	/images/ksclogo-medium.gif	200	5866		
guest.dtc.net	-	804575521	GET	/images/WORLD-logosmall.gif	200	669		
pm-1-25.connectnet.com	-	804575522	GET	/images/MOSAIC-logosmall.gif	200	363		
pm-1-25.connectnet.com	-	804575522	GET	/images/USA-logosmall.gif	200	234		
guest.dtc.net	-	804575523	GET	/shuttle/countdown/	200	3985		
pm-1-25.connectnet.com	-	804575523	GET	/images/WORLD-logosmall.gif	200	669		
moose.erie.net	-	804575523	GET	/shuttle/missions/sts-1/mission-sts-1.html	200	8149		
ppp8.cowan.edu.au	-	804575523	GET	/shuttle/technology/images/sts_body_2-small.gif	200	30067		
guest.dtc.net	-	804575527	GET	/shuttle/countdown/count.gif	200	40310		
dynamic176-24.ip.portal.com	-	804575529	GET	/history/apollo/apollo-11/apollo-11.html	200	41397		
131.128.2.155	-	804575529	GET	/cgi-bin/imagemap/countdown?377,274	302	68		
moose.erie.net	-	804575530	GET	/shuttle/missions/sts-1/sts-1-patch-small.gif	200	14176		
200.10.239.205	-	804575531	GET	/facts/about_ksc.html	304	0		
www-d1.proxy.aol.com	-	804575533	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
www-b6.proxy.aol.com	-	804575536	GET	/shuttle/missions/missions.html	200	8677		
d49-1.cpe.melbourne.aone.net.au	-	804575537	GET	/cgi-bin/imagemap/countdown?94,173	302	110		
rppp77.cofc.edu	-	804575537	GET	/history/apollo/apollo-13/sounds/a13_003.wav	200	6685		
d49-1.cpe.melbourne.aone.net.au	-	804575538	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
pm-1-25.connectnet.com	-	804575541	GET	/shuttle/countdown/	200	3985		
zph.hip.cam.org	-	804575544	GET	/shuttle/countdown/video/livevideo.gif	200	65536		
bradfute.vip.best.com	-	804575544	GET	/htbin/cdt_main.pl	200	3214		
www-b6.proxy.aol.com	-	804575544	GET	/images/launchmedium.gif	200	11853		
www-b6.proxy.aol.com	-	804575545	GET	/images/NASA-logosmall.gif	200	786		
www-b6.proxy.aol.com	-	804575546	GET	/images/KSC-logosmall.gif	200	1204		
guest.dtc.net	-	804575547	GET	/htbin/cdt_main.pl	200	3214		
prg1.prgone.com	-	804575548	GET	/shuttle/countdown/liftoff.html	200	4538		
pm-1-25.connectnet.com	-	804575554	GET	/cgi-bin/imagemap/countdown?94,172	302	110		
43.exis.net	-	804575554	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.gif	200	48305		
pm-1-25.connectnet.com	-	804575555	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dynamic176-24.ip.portal.com	-	804575556	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
200.10.239.205	-	804575563	GET	/images/launchpalms-small.gif	304	0		
200.10.239.205	-	804575564	GET	/images/KSC-logosmall.gif	304	0		
